语料检索_语料库在线(www.cncorpus.org)
类型：古代汉语语料库
检索条件：泪
2022/5/26 20:09:03

序号	语句	书名	朝代
2791	恰似梨花春带雨，愁满眼， [泪] 阑干。		《全宋词》__宋
2792	寄我相思千点 [泪] ，直过潇湘。		《全宋词》__宋
2793	换字鹅归，看梅鹤去，回首征衫 [泪] 渍。		《全宋词》__宋
2794	怅燕子人家，沈沈夜雨，添得断肠 [泪] 。		《全宋词》__宋
2795	犹忆佳人敛黛，为予别 [泪] 盈襟。		《全宋词》__宋
2796	 [泪] 如倾。		《全宋词》__宋
2797	惊容凝粉 [泪] ，愁鬓乱云鬟。		《全宋词》__宋
2798	兴亡梦，荣枯 [泪] ，水东流。		《全宋词》__宋
2799	 [泪] 薄鲛绡，零露湿红兰。		《全宋词》__宋
2800	云鬓从ED51金蝉，纷纷红 [泪] ，千点胭脂湿。		《全宋词》__宋
2801	滴尽楚兰红 [泪] 。		《全宋词》__宋
2802	且留双 [泪] 说相思。		《全宋词》__宋
2803	丞相祠堂何处，太傅石碑堕 [泪] ，木老瀑泉寒。		《全宋词》__宋
2804	壮士 [泪] ，肺肝裂。		《全宋词》__宋
2805	有恨寄流水，无 [泪] 学羁囚。		《全宋词》__宋
2806	应笑杀离筵粉 [泪] 啼。		《全宋词》__宋
2807	 [泪] 滴春衫酒易醒。		《全宋词》__宋
2808	翠绡和 [泪] 暗偷封。		《全宋词》__宋
2809	怎对烟波不 [泪] 流。		《全宋词》__宋
2810	似蓬山去后，方士来时，挥粉 [泪] 、点点梨花香润。		《全宋词》__宋
2811	窗间斜月两眉愁，帘外落花双 [泪] 堕。		《全宋词》__宋
2812	不了眼中供 [泪] 。		《全宋词》__宋
2813	罗巾掩 [泪] ，任粉痕沾污。		《全宋词》__宋
2814	回首龙髯何在，漫共谈前事， [泪] 洒桥山。		《全宋词》__宋
2815	欲写相思寄与，愁拂鸾笺，粉 [泪] 盈盈先满纸。		《全宋词》__宋
2816	 [泪] 拥通宵蜡炬。		《全宋词》__宋
2817	脸霞香销粉薄， [泪] 偷泫。		《全宋词》__宋
2818	渐黄昏院落，清明时候，东风里、无情 [泪] 。		《全宋词》__宋
2819	多少意，红腮点点相思 [泪] 。		《全宋词》__宋
2820	粉 [泪] 暗和清露滴。		《全宋词》__宋
2821	对局含＿温飞卿对局诗：“含＿//见千里”，闻筝堕 [泪] ，围在愁城里。		《全宋词》__宋
2822	越娥红 [泪] 泣朝云。		《全宋词》__宋
2823	 [泪] 墨愁笺，纵回文、难写情素。		《全宋词》__宋
2824	有和章云：“不忍更回头，别 [泪] 多于雨。		《全宋词》__宋
2825	粉销香减红兰 [泪] 。		《全宋词》__宋
2826	溯风空 [泪] 血。		《全宋词》__宋
2827	粉袖盈盈香 [泪] 透。		《全宋词》__宋
2828	倒倚湿寒烟，似怯秋风，阁 [泪] 啼清晓。		《全宋词》__宋
2829	翠袖里，红粉溅溅，东风吹 [泪] 。		《全宋词》__宋
2830	休苦话萍梗，清 [泪] 已难收。		《全宋词》__宋
2831	对一尊、别酒初斟，征衫上、点滴香 [泪] 盈。		《全宋词》__宋
2832	渌酒尊前清 [泪] ，阳关叠里离声。		《全宋词》__宋
2833	伤春憔悴， [泪] 矗粉腮香落。		《全宋词》__宋
2834	渐 [泪] 浥琼腮，胭脂淡薄羞嫩桃。		《全宋词》__宋
2835	脉脉荷花， [泪] 脸红相向。		《全宋词》__宋
2836	回首西湖空溅 [泪] ，醉沈沈、轻掷金瓯破。		《全宋词》__宋
2837	 [泪] 难收。		《全宋词》__宋
2838	那更有，枕痕 [泪] 。		《全宋词》__宋
2839	鲛绡罗帕， [泪] 洒胭脂血。		《全宋词》__宋
2840	和 [泪] 连香寄与。		《全宋词》__宋
2841	尽举棹歌和 [泪] 听。		《全宋词》__宋
2842	罗衾滴尽 [泪] 胭脂。		《全宋词》__宋
2843	野棠梨雨 [泪] 阑干。		《全宋词》__宋
2844	憔悴 [泪] 积，香销娇粉面。		《全宋词》__宋
2845	饱吟风月三千首，寄与吴姬忍 [泪] 看。		《全宋词》__宋
2846	相思本是无凭语，莫向花笺费 [泪] 行。		《全宋词》__宋
2847	枕前 [泪] ，窗外雨。		《全宋词》__宋
2848	酒薄愁浓，霞腮 [泪] 渍，月眉香晕。		《全宋词》__宋
2849	尽将红 [泪] 湿湘裙。		《全宋词》__宋
2850	忍 [泪] 不能歌，试托哀弦语。		《全宋词》__宋
2851	流水恨，和 [泪] 入桃蹊。		《全宋词》__宋
2852	两行香 [泪] 湿红襦。		《全宋词》__宋
2853	写恨鸾笺凝粉 [泪] ，踏青鸳袜溅金泥。		《全宋词》__宋
2854	玉指偷将粉 [泪] 弹。		《全宋词》__宋
2855	都是黄花 [泪] 。		《全宋词》__宋
2856	客 [泪] 不成行。		《全宋词》__宋
2857	笔点轻澌心欲折，烛摇斜吹 [泪] 空煎。		《全宋词》__宋
2858	隐约遥峰，和 [泪] 谢娘眉妩。		《全宋词》__宋
2859	灯前重帘不挂，＿华裾、粉 [泪] 曾拭。		《全宋词》__宋
2860	燕子不知愁，惊堕黄昏 [泪] 。		《全宋词》__宋
2861	晓风吹枕 [泪] 成冰。		《全宋词》__宋
2862	洒一枝香 [泪] ，梨花寂寞春雨。		《全宋词》__宋
2863	作么携将琴鹤去，不管州人堕 [泪] 。		《全宋词》__宋
2864	兰衾犹有旧时香，每到梦回珠 [泪] 满。		《全宋词》__宋
2865	东风吹 [泪] 落鸥沙。		《全宋词》__宋
2866	白发书生神州 [泪] ，尽凄凉、不向牛山滴。		《全宋词》__宋
2867	而今乐事他年 [泪] 。		《全宋词》__宋
2868	满袖斑斑功名 [泪] ，百岁风吹急雨。		《全宋词》__宋
2869	 [泪] 湿红绡薄，香凝碧绮寒。		《全宋词》__宋
2870	为我将双 [泪] ，好过楚王台。		《全宋词》__宋
2871	将 [泪] 揩磨不尽。		《全宋词》__宋
2872	锦书红 [泪] 千行。		《全宋词》__宋
2873	重重恨，聊凭红叶，和 [泪] 寄西风。		《全宋词》__宋
2874	团扇尘生，吟笺 [泪] 渍，一觞慵举。		《全宋词》__宋
2875	波翻海，尘换世，铜仙 [泪] ，铁心娆。		《全宋词》__宋
2876	叙深情幽怨， [泪] 裛香绡。		《全宋词》__宋
2877	可怜春恨一生心，长带粉痕双袖 [泪] 。		《全宋词》__宋
2878	问荒垣旧藓，烟雨何时，溅 [泪] 瘗危红。		《全宋词》__宋
2879	到处登临曾费 [泪] 。		《全宋词》__宋
2880	念当时风月，如今怀抱，有盈襟 [泪] 。		《全宋词》__宋
2881	小楼应是，有人和 [泪] 凝伫。		《全宋词》__宋
2882	百年忠愤，无 [泪] 洒江濆。		《全宋词》__宋
2883	 [泪] 粉香销，碧云□杳，脉脉人千里。		《全宋词》__宋
2884	试上金山望，中原路，平于掌，百年事，心未语， [泪] 先倾。		《全宋词》__宋
2885	指春衫、 [泪] 曾溅处。		《全宋词》__宋
2886	青衫 [泪] 满啼红。		《全宋词》__宋
2887	谩赢得、罗襟清 [泪] ，鬓边霜华。		《全宋词》__宋
2888	凝 [泪] 际、目送征鸿。		《全宋词》__宋
2889	独掩琵琶无语，恨主恩太薄， [泪] 脸弹红。		《全宋词》__宋
2890	涓涓清 [泪] 轻绡透。		《全宋词》__宋
2891	草草兴亡休问，功名 [泪] 、欲盈掬。		《全宋词》__宋
2892	中有英雄 [泪] 。		《全宋词》__宋
2893	轻衫未揽，犹将 [泪] 点偷藏。		《全宋词》__宋
2894	可人犹带，紫陌青门，珠 [泪] 斑斑。		《全宋词》__宋
2895	粉笺书，罗袖 [泪] 。		《全宋词》__宋
2896	欲论心，先掩 [泪] 。		《全宋词》__宋
2897	 [泪] 荷抛碎璧。		《全宋词》__宋
2898	夜夜魂消梦峡，年年 [泪] 尽啼湘。		《全宋词》__宋
2899	 [泪] 共一天风露、湿罗衣。		《全宋词》__宋
2900	雁声里、丹枫伴人 [泪] 滴。		《全宋词》__宋
2901	看尽旧时书，洒尽今生 [泪] 。		《全宋词》__宋
2902	还有当年闻笛 [泪] ，洒东风。		《全宋词》__宋
2903	试挑灯欲写，还依不忍，笺幅偷和 [泪] 卷。		《全宋词》__宋
2904	别 [泪] 洒金徽，一曲情多少。		《全宋词》__宋
2905	拚却一襟怀远 [泪] ，倚阑看。		《全宋词》__宋
2906	幽恨人谁问，孤衾 [泪] 独横。		《全宋词》__宋
2907	临期凝 [泪] 洒西风。		《全宋词》__宋
2908	 [泪] 墨银钩相忆字，成行。		《全宋词》__宋
2909	多少雨条烟叶恨，红 [泪] 离筵。		《全宋词》__宋
2910	自锦瑟断弦，有 [泪] 如江。		《全宋词》__宋
2911	只有涓涓 [泪] 。		《全宋词》__宋
2912	此时还是， [泪] 墨书成，未有归鸿。		《全宋词》__宋
2913	别 [泪] 洒东风。		《全宋词》__宋
2914	应将巧思入相思，觉 [泪] 比、银湾较少。		《全宋词》__宋
2915	绛蜡等闲陪 [泪] ，吴蚕到了缠绵。		《全宋词》__宋
2916	应是行云归路，有闲 [泪] 、洒相思。		《全宋词》__宋
2917	及至郎归郎又行， [泪] 脸香红湿。		《全宋词》__宋
2918	日日骊歌，空费行人 [泪] 。		《全宋词》__宋
2919	妆席相逢，旋匀红 [泪] 歌金缕。		《全宋词》__宋
2920	一笛当楼，谢娘悬 [泪] 立风前。		《全宋词》__宋
2921	苦 [泪] 风前滴。		《全宋词》__宋
2922	别语叮咛和 [泪] 说。		《全宋词》__宋
2923	罗巾沾 [泪] 血。		《全宋词》__宋
2924	 [泪] 淹红，腮褪粉。		《全宋词》__宋
2925	远弹双 [泪] 惜香红。		《全宋词》__宋
2926	犹有两行闲 [泪] 、宝筝前。		《全宋词》__宋
2927	也著 [泪] 、过昏黄。		《全宋词》__宋
2928	应念韶华惜蕣颜，洒遍胭脂 [泪] 。		《全宋词》__宋
2929	扑簌珠 [泪] ，怕闻别语，慵举离杯。		《全宋词》__宋
2930	银钩欲写回文曲， [泪] 满乌丝。		《全宋词》__宋
2931	 [泪] 满乌丝。		《全宋词》__宋
2932	年年衣袖年年 [泪] 。		《全宋词》__宋
2933	误点一痕残 [泪] 粉，怕人知。		《全宋词》__宋
2934	愁见曲中双 [泪] 、落香襟。		《全宋词》__宋
2935	闲指青衫旧 [泪] ，空连半股鸾钗。		《全宋词》__宋
2936	雨窗和 [泪] 摇湘管。		《全宋词》__宋
2937	窥鉴粉光犹有 [泪] ，凌波罗袜何曾湿。		《全宋词》__宋
2938	轻春织就机中素， [泪] 墨题诗。		《全宋词》__宋
2939	凭君看取纸痕斑，分明总是离人 [泪] 。		《全宋词》__宋
2940	红 [泪] 今春第一行。		《全宋词》__宋
2941	空点点、年华别 [泪] 。		《全宋词》__宋
2942	长使英雄 [泪] 满襟，天意高难问。		《全宋词》__宋
2943	拟把一襟相忆 [泪] 。		《全宋词》__宋
2944	黄花绿酒分携后， [泪] 湿吟笺。		《全宋词》__宋
2945	数尽更筹，滴尽罗巾 [泪] 。		《全宋词》__宋
2946	十年花骨东风 [泪] ，几点螺香素壁尘。		《全宋词》__宋
2947	把酒弹清 [泪] 。		《全宋词》__宋
2948	借与青楼忍 [泪] 听。		《全宋词》__宋
2949	西楼月下当时见， [泪] 粉偷匀。		《全宋词》__宋
2950	 [泪] 沾衣。		《全宋词》__宋
2951	清 [泪] 滴衣裘。		《全宋词》__宋
2952	楼下分流水声中，有当日、凭高 [泪] 。		《全宋词》__宋
2953	细把离肠和 [泪] 说。		《全宋词》__宋
2954	梦不湿行云，漫沾残 [泪] 。		《全宋词》__宋
2955	伤心有 [泪] 凭谁浥。		《全宋词》__宋
2956	 [泪] 弹不尽临窗滴。		《全宋词》__宋
2957	待归来、别倚新腔，换却 [泪] 毫愁纸。		《全宋词》__宋
2958	月香传瘦影，露脸凝清 [泪] 。		《全宋词》__宋
2959	空有佳人千点 [泪] ，锦字机中曾织。		《全宋词》__宋
2960	两行红 [泪] 尊前落。		《全宋词》__宋
2961	试使善歌者为我歌之，当使送君短长亭下者，皆为君堕 [泪] 也。		《全宋词》__宋
2962	举酒酹江月，襟袖 [泪] 淋浪。		《全宋词》__宋
2963	一曲幽兰 [泪] 满襟。		《全宋词》__宋
2964	多少恨，多少 [泪] ，谩迟留。		《全宋词》__宋
2965	红 [泪] 满鲛绡。		《全宋词》__宋
2966	坐中清 [泪] 落，梁上暗尘飞。		《全宋词》__宋
2967	 [泪] 湿当年金缕。		《全宋词》__宋
2968	瘦不关秋， [泪] 缘轻别，情消鬓霜千点。		《全宋词》__宋
2969	两行珠 [泪] ，寸肠千结。		《全宋词》__宋
2970	寸寸锦肠浑欲断，盈盈一 [泪] 应偷滴。		《全宋词》__宋
2971	依旧长亭双 [泪] 。		《全宋词》__宋
2972	粉巾空染 [泪] 斓斑。		《全宋词》__宋
2973	倚楼思往事， [泪] 偷弹。		《全宋词》__宋
2974	儿女别时和 [泪] 拜，牵衣曾问归时节。		《全宋词》__宋
2975	当时千点东风 [泪] ，怪见妆成粉未干。		《全宋词》__宋
2976	有 [泪] 看芳草，无路认西州。		《全宋词》__宋
2977	把菱花、独对 [泪] 阑干，羞蓬首。		《全宋词》__宋
2978	绛绡，清 [泪] 冷，东风寄远，愁损红娘。		《全宋词》__宋
2979	临风 [泪] 沾襟袖。		《全宋词》__宋
2980	洒向东风千点 [泪] ，衣上重看。		《全宋词》__宋
2981	 [泪] 湿沙边凝伫。		《全宋词》__宋
2982	看百岁勋名，青铜宾影，抚剑 [泪] 如雨。		《全宋词》__宋
2983	但愁敲桂棹，悲吟梁父， [泪] 流如雨。		《全宋词》__宋
2984	负你一生多少 [泪] ，月下花前。		《全宋词》__宋
2985	征衫拂 [泪] ，阑干倚醉，羞对黄花无语。		《全宋词》__宋
2986	露草啼清 [泪] 。		《全宋词》__宋
2987	唯有一襟清 [泪] ，凭阑洒遍残枝。		《全宋词》__宋
2988	 [泪] 鸿怨角，空教人瘦。		《全宋词》__宋
2989	休把霜髯老眼，等闲清 [泪] 空流。		《全宋词》__宋
2990	对尊前如梦，欲语魂惊，语未竟、已觉衣襟 [泪] 满。		《全宋词》__宋
2991	宿鹭栖身，飞鸿点 [泪] ，不堪更是重阳到。		《全宋词》__宋
2992	古苔 [泪] 锁霜千点，苍华人共老。		《全宋词》__宋
2993	罗巾 [泪] 。		《全宋词》__宋
2994	曲终 [泪] 湿琵琶。		《全宋词》__宋
2995	落絮无声春堕 [泪] ，行云有影月含羞。		《全宋词》__宋
2996	 [泪] 湿风帘絮。		《全宋词》__宋
2997	东风吹 [泪] 故园春，问我辈、何时去得。		《全宋词》__宋
2998	春不管，想粉香凝 [泪] ，翠颦含趣。		《全宋词》__宋
2999	听湘弦奏彻，冰绡偷翦，聚相思 [泪] 。		《全宋词》__宋
3000	英雄恨，古今 [泪] ，水东流。		《全宋词》__宋
3001	尊前忽听当时曲，侧帽停杯 [泪] 满巾。		《全宋词》__宋
3002	花前不饮 [泪] 沾衣。		《全宋词》__宋
3003	是鲛人织就，冰绡渍 [泪] 。		《全宋词》__宋
3004	西风挹 [泪] 分携后，十夜长亭九梦君。		《全宋词》__宋
3005	自织苍烟湘 [泪] 冷，谁捞明月海波寒。		《全宋词》__宋
3006	绝怜事逐春移， [泪] 随花落，似翦断、鲛房珠串。		《全宋词》__宋
3007	如今风雨西楼夜，不听清歌也 [泪] 垂。		《全宋词》__宋
3008	霜护盈盈 [泪] 。		《全宋词》__宋
3009	西江东去，总是伤时 [泪] 。		《全宋词》__宋
3010	海风吹梦，岭猿啼月，一枕思归 [泪] 。		《全宋词》__宋
3011	回首天涯归梦，几魂飞西浦， [泪] 洒东州。		《全宋词》__宋
3012	无语消魂，对斜阳、衰草 [泪] 满。		《全宋词》__宋
3013	知音者，恨黄金难铸，清 [泪] 如倾。		《全宋词》__宋
3014	客愁重、时听蕉寒雨碎， [泪] 湿琼钟。		《全宋词》__宋
3015	春凝 [泪] 妆。		《全宋词》__宋
3016	又是洒黄花 [泪] ，问明年、此会怎生。		《全宋词》__宋
3017	 [泪] 滴空帘，香润柳枝湿。		《全宋词》__宋
3018	还怕掩、深院梨花，又作故人清 [泪] 。		《全宋词》__宋
3019	放下彩毫匀粉 [泪] 。		《全宋词》__宋
3020	相思 [泪] 滴残妆透。		《全宋词》__宋
3021	莫提携剑铗，悲歌一曲，摩挲髀肉，清 [泪] 双垂。		《全宋词》__宋
3022	眉翠莫频低，我已无多 [泪] 。		《全宋词》__宋
3023	别调不堪闻，红 [泪] 销残烛。		《全宋词》__宋
3024	一曲阳关和 [泪] 听。		《全宋词》__宋
3025	兴亡事，向西风把剑，清 [泪] 双流。		《全宋词》__宋
3026	 [泪] 干万点。		《全宋词》__宋
3027	空弹粉 [泪] ，难托清尘。		《全宋词》__宋
3028	蠹损歌纨人去久，漫 [泪] 沾、香兰如笑。		《全宋词》__宋
3029	 [泪] 湿燕支红沁。		《全宋词》__宋
3030	试问 [泪] 弹多少。		《全宋词》__宋
3031	梨花院落，黄昏后，珠 [泪] 滴。		《全宋词》__宋
3032	记鸳D12E题情，离怀如诉，鲛绡粉湿、别 [泪] 犹香。		《全宋词》__宋
3033	记春雁回时，锦笺须寄，春山锁处，珠 [泪] 长垂。		《全宋词》__宋
3034	青楼仿佛，临分败壁题诗， [泪] 墨惨澹尘土。		《全宋词》__宋
3035	 [泪] 涓涓。		《全宋词》__宋
3036	霞佩冷，叠澜不定，麝霭飞雨，乍湿鲛绡，暗盛红 [泪] 。		《全宋词》__宋
3037	万里飘零南越，山引 [泪] ，酒添愁。		《全宋词》__宋
3038	离巾拭 [泪] ，征袍染醉，强作酒朋花伴。		《全宋词》__宋
3039	恨千缕， [泪] 一掬。		《全宋词》__宋
3040	旧衫染、唾凝花碧，别 [泪] 想、妆洗蜂黄。		《全宋词》__宋
3041	明朝重九，茱萸休恼， [泪] 沾襟袖。		《全宋词》__宋
3042	却笑新亭人有 [泪] 。		《全宋词》__宋
3043	无复惊心并溅 [泪] 。		《全宋词》__宋
3044	多似浔阳江上 [泪] 。		《全宋词》__宋
